print,type,snippet,headline,word.count,popular
1,Other,"I listen to friends here. Like Goethes Faust, two souls seem to beat within them.",Israels Split Personality,855,1
1,News,Google has produced another deeply satisfying tablet and has managed to keep the price reasonable.,A New and Improved Nexus 7 ,640,0
0,News,"A positive nudge can set off a bandwagon of approval, researchers found, but negative reaction does not spur others to dislike.","&#8216;Like&#8217; This Article Online? Your Friends Will Probably Approve, Too, Scientists Say",928,0
1,News,"Max Levchin, a well-known tech entrepreneur, is taking data science to human conception and fertility with his new company, Glow.",Happy Birth Data! A New App Tracks Fertility,556,0
1,News,"To protect their customers data, two small e-mail providers essentially committed business suicide.",2 E-Mail Services Shut Down to Protect Customer Data,1129,1
1,News,The Securities and Exchange Commission is seeking to extract a rare admission of wrongdoing from JPMorgan Chase. | SAC Capital Advisors agreed to keep most of its money in its fund while operating under a criminal indictment. | Amrica Mvil offere,S.E.C.'s New Tack in JPMorgan Inquiry,1527,0
0,News,"The New York Times, one of the last of the family-owned newspapers, is optimistic about staying competitive in an increasingly digital world. Should it be?","After Post Sale, Spotlight Shines More Intensely on The Times",1847,0
1,News,"While the tech community can become passionate about the companies they admire, the photography community can take things to an entirely different level.",A Lesson Learned About the Intensity of Camera Enthusiasts,458,0
1,News,"The company said that it was exploring a joint venture or a potential sale of itself, as the faded smartphone maker continues to cast about for a solution to its woes.","Once Dominant, BlackBerry Seeks to Avoid Oblivion",1174,0
1,News,"In France, one is entitled to 10 sessions of perineal re-education after giving birth. But I was American. My perineum was never educated in the first place.",The Re-education of My Perineum,803,0
0,News,The Supreme Court will soon decide whether to hear a case about a class action suit against Facebook that awarded plaintiffs lawyers millions while class members got nothing.,When Lawyers Cut Their Clients Out of the Deal,953,0
1,News,More on Politicos rise and the Washington Posts decline.,This Town and Its Newspapers,1098,0
1,News,"As BlackBerry weighs a potential sale, analysts and industry executives said that a sale of the entire smartphone maker is increasingly unlikely, and almost certainly at least a year too late.",BlackBerry Faces Dwindling Options for a Deal,904,0
0,News,It all started with her own fight against surveillance.,How Laura Poitras Helped Snowden Spill His Secrets,7715,1
1,News,Google lends me a hand.,What People (Don't) Know About The Deficit,152,1
1,News,William A. Ackmans defeat at J.C. Penny may highlight not only the flaws of his approach but also the limits of what shareholder activists can achieve.,A Wall St. Brawler's Winning Qualities Also Play Out in Defeat ,1249,0
1,News,"The New York Timess staff scours the Web for interesting and peculiar items. Tuesdays selections include a video interview with Charlie Rose in which Larry Ellison, Oracles chief executive, sees a dark future for Apple without Steve Jobs.",Today's Scuttlebot: Larry Ellison on Apple Going Down and Google's 'Evil' Things,246,0
0,Other,The Russian president is doing more harm at home than anywhere else.,"Obama, Snowden and Putin",852,0
1,News,"Chegg, a start-up focused on the business of renting textbooks, filed for an initial public offering on Wednesday, intending to use the proceeds to raise additional capital and reduce debt.","Chegg, a Textbook Rental Start-Up, Seeks to Go Public",251,0
1,News,"The New York Timess staff scours the Web for interesting and peculiar items. Wednesdays selections include a discussion over a statement made by Google in a legal filing that supposedly suggested a draconian view on privacy. Plus, a funny carto",Today's Scuttlebot: Controversy Over Gmail Privacy,252,0
1,News,"An exploration of the role of the Web in fostering, or impeding, public engagement on global warming.",Is the Internet Good for the Climate?,394,0
1,News,The modified Dutch auction that was used by Google founders Larry Page and Sergey Brin in its initial public offering successfully mitigated some of the hype Facebook couldnt.,Why a Twitter I.P.O. Should Go Dutch ,395,0
0,News,The agreement is believed to be the first of its kind between a major programmer and any of the technology giants that are trying to disrupt traditional modes of TV delivery.,Sony and Viacom Reach Tentative Deal to Stream Cable Channels,945,0
0,Other,"Who will tell the truth, the whole truth and nothing but the truth on the budget deficit?",Moment of Truthiness,813,0
1,News,Walmarts sales disappoint. How to get a business loan. And what Breaking Bad gets right about the meth business.,Today in Small Business: No Tipping!,589,0
1,News,"A Marissa Mayer profile in the September issue of Vogue, titled Mogul, Mother, Lightning Rod, draws attention to her fashion choices.","Mayer, Yahoo's C.E.O., Goes Chic",504,0
0,News,A report by the CBS news program 60 Minutes cited two sources as saying that Alex Rodriguez implicated Ryan Braun and Francisco Cervelli in the Biogenesis doping scandal.,Rodriguez Denies Implicating Others,690,0
1,News,"While people who own Google Glass love the glasses for their technological prowess, they feel incredibly self-conscious when wearing them in public.",Trying to Make Google Glass Fashionable,603,0
1,News,The New York Timess staff scours the Web for interesting and peculiar items. Fridays selections include a review of the Steve Jobs movie and a glam profile of Marissa Mayer as the it chief executive.,Today's Scuttlebot: A Review of 'Jobs' and Marissa Mayer in Vogue,246,0
1,News,"Proust called the vanished past lost time, but what would he make of a world where everything is stored forever? As we record everything we lose some things, too.",What's Lost When Everything Is Recorded,985,0
1,News,How the War of Rebellion became the Civil War.,The Name of War,1978,0
1,News,"Restraint was not universally exercised on Monday, when people ran to social media to voice outrage about a rare Amazon service hiccup.",Web Site Down? How Dare You!,407,0
1,News,"Photographers recall the luminary editors who are or were integral, if unseen, forces in getting their images to the fore.",Photo Editors Who Made a Difference,1874,0
1,News,"Birthday greetings, once sent as physical cards, have slowly been replaced by digital greeting cards. Now it seems even that is too much as people wish many happy returns digitally.","Birthday Greetings, Now Sent by Text and Twitter",456,0
1,News,The move raises further questions about the booksellers future amid its previously announced plans to stop making its Nook line of tablets.,Barnes & Noble's Chairman Drops Plan  to Buy Its Bookstores,500,0
1,News,Google was awarded a patent last week that many think could connect Glass with advertising. But a patent is one thing; turning that into a feature could take a while.,How Pay-Per-Gaze Advertising Could Work With Google Glass,581,0
0,Other,"Instead of casting about for a new maestro, we need to return the Fed to dullness and its chairman to obscurity.",Wanted: A Boring Leader for the Fed,879,1
0,News,The social media giant is set to unveil a coalition of tech companies working to improve data transmission in the developing world.,Facebook Leads an Effort to Lower Barriers to Internet Access,1287,0
1,News,"To achieve success in solving the worlds clean water crisis, we need to look beyond fundraising fanfare and study past failures.",The Real Future of Clean Water,1835,0
1,News,"Hewlett-Packard, Cisco and other companies that once dominated the technology industry are struggling to remain relevant as users turn to cloud computing services and mobile devices.","Daily Report: As Tech Industry Shifts, Big Players Scramble to Adapt",278,0
1,News,The United States stock market showed again on Thursday that it remained vulnerable to technological breakdowns.,Pricing Problem Suspends Nasdaq for Three Hours,1281,1
1,News,Whom should you ask if you have tech problems or complaints?,Problems With Your Gadgets? You Need a Consumer Advocate,1026,0
1,News,"For the first time since 2011, Yahoo had more unique visitors in a month than any other Web property, but why that happened remains unclear.","Yahoo Surpasses Google in Web Traffic, Somehow",365,0
1,News,"MakerBot, a leader in consumer 3-D printing, has introduced a desktop scanner called the Digitizer that could help push more of the public into 3-D printing.",A 3-D Scanner Reaches for the Masses,421,0
1,News,A new Tumblr blog from the Office of the Director of National Intelligence promises a more transparent look at surveillance practices.,"Now, You Can Follow Government Intelligence Agencies Back",547,0
1,News,"Will this summers string of bloated, mega-million dollar movie disasters stop Hollywood from making so many bad movies? Probably not.",Summer of the Big Dud,869,1
0,News,Steven A. Ballmers departure paves the way for a generational change at Microsoft and gives it an opportunity to adapt to a world dominated by technologies that have eluded its influence.,Ballmer Exit Brings Microsoft a Chance for Reinvention,1207,0
1,News,A technological problem shut down trading on the Nasdaq market for more than three hours. | David M. Bernick is leaving Boies Schiller & Flexner after just a year. | Moodys Investors Service threatened to downgrade the credit ratings of several bi,Nasdaq's Latest Breakdown,1586,0
1,News,"Steven Ballmer, as the chief of Microsoft, led one of the most prolific deal-making streaks in technology over the past two decades. But his record is as notable for its misses as its hits.","Constant Acquisition at Microsoft, and One Deal That Didn't Close ",643,0
1,News,Whoever becomes the next chief executive of Microsoft should narrow the companys focus.,Next Microsoft Chief Should Pare the Menu,412,0
1,News,"For several years, Microsofts Windows Mobile software system was a dominant product, but the company took longer to adapt as the mobile industry evolved.","The Rise and Fall of Windows Mobile, Under Ballmer",554,0
0,News,Gifted students from low-income families get help from organizations seeking to defy poverty in favor of education.,A Chance at Learning,951,0
1,News,"Under Steven A. Ballmers leadership for the last 13 years, Microsoft has struggled to transition from a PC-driven company, to a mobile-centric one. Apple, once its biggest competitor, has done the complete opposite.","Apple and Microsoft, Then and Now",576,0
1,News,The barbarians always take over in the end.,"Steve Ballmer, Meet Ibn Khaldun",449,0
1,News,The company that helped bring in cloud computing could become a tired relic or lead big business customers to a whole new kind of computing.,VMware Killed the Past. Can It Claim the Future?,654,0
1,News,"From the point of view of a tech critic, Steven A. Ballmers 13-year reign as head of Microsoft is baffling.",How Ballmer Missed the Tidal Shifts in Tech,689,1
1,News,"Network externalities, then and now.",On The Symmetry Between Microsoft And Apple,698,1
0,News,"Jeffrey P. Bezos, Amazons founder, is helping remake the corporate giants hometown with an ambitious plan for a new headquarters, one of the biggest development projects in city history.","As Amazon Stretches, Seattles Downtown Is Reshaped",1275,0
0,Other,"Steve Ballmer, meet Ibn Khaldun.",The Decline of E-Empires,808,0
1,News,"The leaders of up-and-coming technology companies are pondering the lesson of Microsoft and its departing chief, Steven Ballmer: that even an industry leader is likely be dethroned eventually.",Daily Report: Tech Upstarts Consider Their Mortality,330,0
1,News,Why small-business owners have been slow to embrace technology. How business credit cards differ from personal cards. Business groups get optimistic about immigration legislation.,Today in Small Business: No Vacation?,602,0
1,News,"Mondays highlights from around the Web include Googles chairman, Eric Schmidt, responding to claims from Larry Ellison that Google pilfered ideas and technology. Plus, the back story of how the companys search autocomplete function was born.","Today's Scuttlebot: Google's Schmidt Responds to Ellison, and Autocomplete's Genesis",182,0
0,News,Somehow one of our oldest and sanest traditions has become a laughingstock: its not hip to pack a work lunch. Lets try to fix that.,Bring Your Lunch to Work,911,1
0,News,"Emerging competitors, decreasing cable subscriptions and rising political opposition to bundled channels have created a precarious environment for ESPN, which is fighting back.","To Protect Its Empire, ESPN Stays on Offense",4300,1
1,News,Attackers are using built-in features in some Web browsers to install malicious software that can see elements like saved passwords for e-mail and social network accounts.,Malicious Software Poses as Video From a Facebook Friend,658,0
1,News,"Nearing the end of his summer road trip, the Frugal Traveler stops in Minnesota where he sits runway-side for a fashion show and catches his first demolition derby.",From Fashion to Crashing at County Fairs,1288,0
1,News,"The company for the first time released a report, which covers the first six months of 2013, on the number of user data requests it received from agencies around the globe.",Facebook Releases Report on Government Requests,367,0
0,News,The Republican-controlled legislature is expected to enact a statute defying federal gun laws in the state and making it a crime for federal agents to enforce them there.,Gun Bill in Missouri Would Test Limits in Nullifying U.S. Law,1193,0
1,News,"The American government has issued a warning about the potential security threat for Googles Android, which is the mostly widely used mobile operating system in the world.",U.S. Government Issues Warning About Security on Android Phones,227,0
1,News,Foursquare will begin public testing a new mobile app that automatically tracks a users location and makes recommendations without requiring the user to check in first.,"With New App, Foursquare Strives to Be 'Magic' in Your Pocket",703,0
1,News,"Much of the commercial Web relies on advertising, but increasing use of ad-blocking software is just one of the problems that advertisers face.",Troubles Ahead for Internet Advertising,770,0
1,News,"Two online publications are taking different approaches to long-form journalism. One gives it away as long blog posts, the other charges a nominal $3 per month.",A Tale of Two Online Business Models,795,0
1,News,"Silicon Valley is abuzz over Sergey Brins separation from his entrepreneur wife, and with the departure of a key Android executive, the drama has spilled over into company business.","At Google, a Love Triangle and a Departing Executive",452,0
1,News,An inside look at how one technology reporter tries to figure out which companies are worth covering  and which ones can be ignored.,"Start-Up Judging: Data, Interviews and Hunches",841,0
1,News,Where is this optimism coming from? (You wont find it at Nevadas brothels.) Why Twitters conversation view is a big deal. Take a vacation!,Today in Small Business: Optimism!,612,0
0,News,The latest in high-tech eyewear.,Googling Yourself Takes on a Whole New Meaning,5674,0
1,News,"Alex MacGillivray, who championed free speech as Twitters top lawyer, will remain in an advisory role as the company prepares for an anticipated public offering sometime next year.",Twitter General Counsel Leaves as Company Prepares to Go Public,645,0
1,News,"The saga of Steve Ballmers exit from Microsoft deepened on Friday with an agreement between Microsoft and an activist shareholder, ValueAct Capital, that averts a potentially nasty battle over the companys lagging performance.",Microsoft Cuts Deal With Activist Shareholder to Avoid Fight,541,0
1,News,"In the age of big data, beware the temptation to rifle through everything, says a ruling by a federal judge, citing the Constitution.",Judge Says Search Warrants for E-mails Must Be 'Limited',399,0
1,Blog,"Activist hedge funds are taking on larger companies and seeking long-term change over short-term profit, unlike raiders of the past.","With Huge War Chests, Activist Investors Tackle Big Companies ",1243,0
1,News,"I noticed that Glass was less of a driver of social interaction and more like a private Panopticon. Even when its not on, it snubs you.",When a Spouse Puts on Google Glass,675,0
0,News,The Acxiom Corporation plans to open a Web site that will allow individual consumers to see some of the information that the company has collected about them.,A Data Broker Offers a Peek Behind the Curtain,2114,0
0,Other,"A single squirrel can disrupt and frustrate thousands of people at a time, switching off our electrified lives for hours.",Squirrel Power!,2145,1
1,News,John Farmer spreads the good fortune around.,Persons of Note,776,1
1,News,An agreeable puzzle by Dan Schoenholz.,Top of the Line,280,1
1,Blog,"Microsoft could help Nokia keep customers who are transitioning from lower-end feature phones, rather than let them escape to an Apple iPhone or Google Android ecosystem.",Microsoft-Nokia Could Woo Buyers Trading Up to Smartphones ,388,0
1,News,"Microsoft says it has reached an agreement to acquire the handset and services business of Nokia for about $7.2 billion, in an audacious effort to transform Microsofts business for a mobile era that has largely passed it by.",Daily Report: Microsoft Acquires Nokia Units and a Top Executive,350,0
1,News,"The $7.2 billion all-cash deal is meant to turn the Finnish mobile phone pioneer into the engine for Microsofts mobile efforts. Stephen Elop, the former Microsoft executive who was running Nokia, will rejoin Microsoft.",Microsoft to Buy Nokia Units and Acquire Executive,1402,0
1,News,A video chat with Scientific Americans new team of food bloggers.,Exploring the New Food Focus at Scientific American,432,0
1,Blog,"Now that Microsoft has thrown its financial muscle behind Nokia, BlackBerry is left to find another suitor.","For BlackBerry, Bad News in the Microsoft-Nokia Marriage",733,0
1,Blog,"The introduction of the iPhone was the first blow to Nokia. Then it failed to respond quickly with a comparable product, beginning a slide from which it has been unable to recover.",The End of an Era in Mobile,429,0
1,Blog,The prospect of Nokia shedding its core business  the longtime pride of Finland  weighed heavily on the potential deal.,"For Microsoft, Nokia Deal Was Long and Arduous",345,0
0,News,Women in New York are redefining the ritual of red meat and business talk.,Ladies Who Power Lunch,1692,1
1,News,Its hard to understand why Microsoft bought Nokia. But the purchase wont affect the fortunes of Windows Phone.,The Microsoft-Nokia Deal: Risks and Messiness,670,0
1,News,Adopting a dual-class stock structure may be bad not only for technology companies but also for their founders.,Thorny Side Effects in Silicon Valley Tactic to Keep Control,1205,0
1,News,"A San Francisco start-up says it has compiled an index of every Twitter message since the microblogging service was founded in 2006, and the entire database is free for the public to search.","If Google Could Search Twitter, It Would Find Topsy",664,0
1,News,"Microsofts predicament is reminiscent of Apples in the early 1990s: high-quality products overlooked in a marketplace saturated by competitors, Nick Wingfield reports.",Daily Report: Microsoft Seeks to Emulate Apple's Revival With Nokia Purchase,276,0
1,News,"The investors in the current round of seed financing include top executives or former executives of Zillow, eHarmony, Expedia, Loopnet and Starwood Capital.",Start-Up Brings an Internet Sensibility to Time Shares ,478,0
1,News,"Cloud computing and mobility are not just powerful technologies in themselves. They are affecting the way we think about work, offices, even food.","How Tech Remakes Space, Food and Urgency",698,0
1,News,"Virtual reality is a decades-old concept, but as processing power improves, it is enabling new uses and faster interactions between virtual and real objects.",Thinking About the Next Revolution,483,0
1,News,"The timing of the release could also give Samsung a leg up over Apple, which has yet to unveil a similar device but has long been rumored to be working on one.",Samsung Unveils Galaxy Gear Smartwatch,555,0
1,News,President Carter answered questions about eradicating persistent diseases around the world.,A Live Google+ Conversation with President Carter on Global Health,31,0
1,News,"A new generation of computerized watches, bolstered by some functionality currently found on smartphones, could reintroduce timekeeping to wrists.","The Wristwatch May Be Making a Comeback, but With Some Smarts",661,0
1,News,Microsofts purchase of some of Nokia was marked by a series of high-level negotiations that included Steven A. Ballmer that went nowhere.,A Bloody Ballmer and Stalled Discussions on the Long Road to a Nokia Deal,985,0
1,News,How many people do you want to share everything with? The social networking site bets that it is a lot less than you might think.,Path Is Trying to Define Your Inner Circle,694,0
0,News,How a poker-playing machine taught itself to be all but unbeatable.,"The Steely, Headless King of Texas Hold Em",3997,0
1,News,"Ordinary Americans seem to be going to great lengths to keep some of their online behavior to themselves, challenging the if youve got nothing to hide conventional wisdom.","Americans Go to Great Lengths to Mask Web Travels, Survey Finds",838,0
1,News,Whats PeeqPeeq? A good start for sorting the promotional offers you receive on e-mail from the stuff thats plain-old junk mail.,An App That Sorts Your E-Mail Shopping Offers,703,0
0,News,"The National Security Agency has secretly circumvented or cracked much of the digital scrambling that protects global commerce, e-mails, phone calls, medical records and Web searches.",N.S.A. Able to Foil Basic Safeguards of Privacy on Web,2703,0
1,News,"The Chinese smartphone maker is undercutting competitors with low-cost, 3-D television. But youll have to be in China to buy one.",Xiaomi Makes Another Big Move in Consumer Electronics,248,0
1,News,Activist investors scored another victory on Thursday when the board of the Timken Company agreed to spin off its steel business from its industrial bearings operations amid pressure from two big shareholders.,Timken Agrees to Split in Two After Pressure From Activist Investors,328,0
1,News,"After a half-century, the doctors house call is making a comeback.","Hi, It&rsquo;s Your Doctor",897,1
1,News,"One entrepreneur, Chris DeWolfe, says the start-up ecosystem needs to coalesce more but that its difficult given the geography of Los Angeles.",Is Silicon Beach Over-Hyped?,850,0
1,News,Accessories like earmuffs and handbags with Bluetooth connections and speakers could pave the way for average consumers to adjust to wearable technology.,Not Ready for a Smartwatch? Try Bluetooth Earmuffs,447,0
1,News,"The move by the Silicon Valley venture capital firm shows the difficulty it has faced in finding attractive investments in the region, even as start-ups have proliferated in recent years.",Sequoia Capital Pulls Back From South America,487,0
1,News,"Googles new type of app gives it a path onto its competitors operating systems, an acknowledgment that people are not yet ready to live entirely online.",Google Introduces New Desktop Apps,598,0
1,News,"Yahoos first government transparency report shows that government agencies in several countries filed data requests, but the most by far came from American agencies.",Yahoo Releases Its First Government Transparency Report,466,0
0,News,"New York City is restoring the hulking apparatus for the primaries this week and any runoffs, but electronic voting is due back again for Election Day.","Elections Board Rings In the Old, as Lever Machines Replace Scanners",1249,0
1,News,The government faces questions about the decision to spare Lehman Brothers executives. | The owners of Neiman Marcus are near a deal to sell the luxury retailer. | Verizon paid dearly for waiting to acquire Vodafones stake in its wireless venture.,How the S.E.C. Threw In the Towel on Lehman,2078,0
1,News,"This was the summer that old enterprise computing started to go away, and new players are already emerging to be corporations most trusted partners.",The Cloud Era Begins for Enterprise Tech,779,0
1,News,"Secretary of State John Kerry answered questions about American diplomacy, national security and Syria.",A Live Google + Hangout With John Kerry,36,0
1,News,"Those predicting a sharp slowdown in China a couple of months ago appear to have underestimated the central governments determination to keep things on track, the author writes.",Market Rebound in China Shows Beijing's Resolve ,785,0
1,News,"Yahoo and Facebook filed suit to ask for permission to publish data on the national security requests they receive, and Google and Microsoft amended the suits they had already filed.",Tech Companies Escalate Pressure on Government to Publish National Security Request Data,724,0
1,News,"Because of a limited supply of games, Sonys local audience will get the next version of its gaming console three months after the U.S. and Europe.",Sony's Next PlayStation Will Be Late to Japan,521,0
0,News,President Obama said he would pursue a diplomatic path on the Syria crisis even while making the moral case for punishing the country for its deadly use of chemical weapons.,Obama Delays Syria Strike to Focus on a Russian Plan,1497,0
1,News,"In setting up the business model, Mr. Kanarick studied Etsy, the online craft marketplace where vendors sell on the site, but he chose a different model.",A Start-Up Tries to Tap the Joy of Indie Food,920,0
1,News,"Property management firms, which help banks process foreclosures, are coming under fire. | What would have happened had the government bailed out Lehman Brothers? | Koch Industries made a big move into a new line of business. | A $250 million donatio",'A Homeowner's Worst Nightmare',1844,0
1,News,"Apple introduced two new iPhones, including a lower-priced model that will be available in a variety of colors.",Highlights and Analysis of Apple's iPhone Event,2369,0
1,News,The New York Times answers your questions about Apples newest product announcements.,Your Apple Questions Answered Here,1801,1
1,News,"Changes to the Dow Jones industrial average mean that for the first time, half of its 30 companies are not primarily in the business of mining or of making physical objects.",The Not-So-Industrial Average,461,0
1,News,Did LinkedIn benefit its shareholders with its recent sale of stock worth $1.2 billion at $223 a share?,A Trading Frenzy Over Oh-So-Hot LinkedIn Shares,1008,0
1,News,"The worlds largest maker of semiconductors just bid goodbye to the world of PCs and servers, and made a real bid for the cloud.",Intel's Extensive Makeover,814,0
1,News,"The Williamsburg loft of David Karp, the founder and chief executive officer of Tumblr, is a minimalist affair, eschewing screens, gadgets, and slickness. Its also a good metaphor for the difference between the New York and Silicon Valley tech sce",By Design | David Karp Is Tumblr's Reluctant Technologist ,1732,0
1,News,"In a major legal setback for Google, a federal appeals court said on Tuesday that a lawsuit accusing the Internet giant of illegal wiretapping could proceed.",Daily Report: Privacy Suit Against Google Will Continue,245,0
1,News,"Lawyers for Jon S. Corzine, who was accused of a failure of leadership at the helm of the MF Global, filed a motion to dismiss a civil case against him. | Verizon Communications plans to sell up to $49 billion of bonds in record debt offering. | Deal",Corzine Fights Back,1290,0
1,News,"The company said that it was considering moves like a share repurchase or raising its dividend, taking into account a number of factors, including taking on new debt, the value of its real estate and possible tax issues.","Under Investor Pressure, Sotheby's Weighs Changes ",293,0
1,News,"Googles settlement of a shareholder lawsuit will most likely clear the way for the company to issue new nonvoting Class C shares. The move will perpetuate the control of Google by its co-founders, Sergey Brin and Larry Page, but may not be in shar",Google's Stock Settlement May Not Do Much for Shareholders,1554,0
1,News,"How does an adoptive parent dump a child? Even if the child is not responding to love or seems filled with hate, how do you hand him or her off to a stranger?",Are Adoptive Parents Who Give Up on Children Uncaring or Unprepared?,1081,1
0,News,An analysis of 43 popular wellness apps by the nonprofit Privacy Rights Clearinghouse found that many apps connect to advertising and data-analysis sites without the users knowledge.,"Free Apps for Nearly Every Health Problem, but What About Privacy?",937,0
1,News,"Dell shareholders voted to approve the computer companys $24.9 billion sale to its founder, ending a months-long slog that included fierce opposition from some investors.",Long Battle for Dell Ends in Victory for Founder ,927,0
1,News,"Pope Francis gets a 29-year-old Renault, and Harley-Davidson may bring lower-cost motorcycles to India.",Wheelies: The Papal Beater Car Edition,436,0
1,News,Rainbow Loom is battling a competitor. Twelve questions to ask yourself before firing an employee. A toilet-fan scam.,Today in Small Business: Rainbow Loom's Patent Fight,522,0
0,News,"No, liberal-arts majors arent necessarily doomed to lives of poverty. But why not add a minor in entrepreneurship just in case?",How to Get a Job With a Philosophy Degree,3000,1
1,News,"A team within Nokia had Android up and running on the companys Lumia handsets well before Microsoft reached a deal to buy Nokias phone business, according to people briefed on the effort.","Behind Microsoft Deal, the Specter of a Nokia Android Phone",454,0
1,News,"For the many developers who built services on top of Twitter, and helped the service become popular, a Twitter I.P.O. could mean a bleak future for their products.","For Developers, a Downside to a Public Twitter",625,0
1,News,"Twitter has fewer users, but it must nevertheless try to convince advertisers that those users are as valuable as those on Facebook.","With Facebook&rsquo;s Tumultuous I.P.O. in Mind, Twitter Tries to Value Its Shares ",972,0
1,News,"Teachers and parents are using Minecraft, a popular video game, to help teach science, history, languages and ethics.","Disruptions: Minecraft, an Obsession and an Educational Tool",925,0
0,News,"In a season plagued by accusations of wrongdoing, many college football fans are simply turning a blind eye and enjoying the games, like Alabamas victory over Texas A&M on Saturday.",Shrugging Off Allegations and Going About Business as Usual,945,0
1,News,Investors and deal makers hope that Twitters stock sale will help the once-soaring tech sector take flight again.,Looking to Twitter to Reignite Tech I.P.O.'s,1038,0
1,News,"Cars, cameras, thermostats and computers are changing their look and functionality on a near-constant basis, making a world where objects cater experiences to the moment.",When Tech Turns Nouns Into Verbs,932,0
1,News,"Box, the online storage service, has announced it is getting into the content-creation business with a product that is a stripped-down, word-processing program.",Box Adds Document Writing to Its Cloud,508,0
1,News,"In an essay in The Guardian, Mr. Franzen wrote about our media-saturated, technology-crazed, apocalypse-haunted historical moment.",Jonathan Franzen Assails the Internet (Again),455,0
1,News,"Bump, which struggled to find its footing, provides Google with mobile and photo-sharing expertise.","Google Buys Bump, Maker of Apps for Sharing Photos and Files",420,0
0,News,"Aaron Alexis, who the police say killed 12 people at the Washington Navy Yard, had a history of mental health problems and firearm arrests that fell below a level that would have raised red flags.",Suspects Past Fell Just Short of Raising Alarm,1712,0
1,News,"The Securities and Exchange Commission is expanding its influence in Britain, but the scrutiny is causing consternation among London money managers.","Wielding Broader Powers, S.E.C. Examines Hedge Funds in London",1130,0
1,Blog,"The next version of Hadoop, the open-source software used in Big Data analysis, will be released next month, and a fast-moving marketplace growing around the software.",Improving the Big Data Toolkit,672,0
1,News,"Tuesdays highlights from around the Web include an image of Syrian rebels fighting with the aid of an iPad. Plus, an investigation into what Facebook ads say about you, or why Facebook thinks you need to lose belly fat.","Today's Scuttlebot: Modern Warfare, and What Facebook Ads Say About You",140,0
1,News,"My unborn son, a seven-month old fetus, could already have all the worlds unspoken markings of a criminal  the wrong skin color and the wrong name.",Will a 'Black' Name Brand My Son With Mug Shots Before He's Even Born?,758,1
1,News,"Memoir, a new start-up, wants to take the place of that scrapbook on your smartphone by offering a way to store and organize photos, notes and more.","Outsource Your Memory, With an App ",463,0
1,News,"Calico, a new start-up focusing on aging and illness, is run by Arthur D. Levinson, the former chief executive of Genentech, and financed by Google.",Tech Titans Form Biotechnology Company,810,0
1,News,"The BlackBerry Z30 has a 5-inch touchscreen and a faster processor, but questions about the companys survival, not the phones specifications, may be at the top of buyers minds.","A New BlackBerry Phone, but Maybe Too Late",440,0
1,News,Nokia disclosed that Stephen Elop is expected to collect about 18.8 million euros as he prepares to leave the company in the wake of Microsofts takeover of its handset business.,Huge Payday for Chief Executive Who Is Leaving Nokia,296,0
1,News,"Google is considering an anonymous identifier for Chrome users, as advertisers fear that traditional methods of tracking users across the Web no longer work.",Google Is Exploring an Alternative to Cookies for Ad Tracking,481,0
0,News,A privacy bill for young people passed by Californias Legislature has put the state in the middle of a debate over how to protect those who share without thinking.,"Sharing, With a Safety Net",977,0
1,News,The Republican Partys animus toward the poor is hurting its own voters.,Red State Pain ,1008,1
1,News,Leading indicators post gains. Jobless claims hit a six-year low. Does your start-up have a chef?,Today in Small Business: Saying No to Starbucks,452,0
0,News,"Online comment sections are famously full of vitriol. But if we rethink the way comments function, can we reform their tone and content as well?",No Comments,1865,0
0,News,Three reports by big financial institutions show how the younger generations want to set themselves apart from the baby boomers.,Younger Generations&#8217; Approach to Investing ,1546,0
1,News,Oasis demonstrates rock attitude in Thomas Bellers memorable 1997 article in Spin magazine.,How to Take a Compliment Like a Rock Star,401,0
0,News,Smartphone addicts are starting to curb the habit.,Step Away From the Phone!,1277,0
1,News,The large enterprise software company will kick off one of the industrys biggest customer conferences with a lot of news.,Oracle's Next Cloud Moves,546,0
1,News,A pretty grid from Tim Croce.,Round Trip for One,765,1
1,News,"Three weeks after an obscure Internet news service claimed that Syrian rebels had admitted responsibility for the deadly chemical attack outside Damascus in August, a veteran foreign correspondent has denied writing the article.",Reporter Denies Writing Article That Linked Syrian Rebels to Chemical Attack,1375,0
1,News,"The lawsuit alleges that the social network e-mails a users contacts without sufficient warning, raising questions of whether LinkedIn abuses its users trust to maintain growth.",Users Sue LinkedIn Over Harvesting of E-Mail Addresses,1028,1
0,News,A yearlong investigation by New York regulators has resulted in the most comprehensive crackdown to date on deceptive reviews on the Internet.,"Give Yourself 5 Stars? Online, It Might Cost You",1158,0
1,News,BlackBerry said that it had reached an agreement to sell the company for $9 a share to a group led by Fairfax Financial Holdings.,BlackBerry Buyout Offer Raises Array of Questions  ,1237,1
1,News,"At events that show off the work of homespun inventors, children are increasingly present, raising the question of whether family friendliness dilutes the spirit of the festival.",Is Maker Faire Made for Kids? ,845,0
1,News,"Thomas Stoffregen, a kinesiologist, believes that motion sickness is connected to posture and gait, not imbalances in the inner ear.",Rethinking Motion Sickness,883,0
1,News,"In an age of superlatives, vacation runs the risk of becoming a space reserved for extreme adventure and alienating exclusivity. Whatever happened to things being simply good enough, or even simply enjoyable?",Sign of the Times | The Virtues of Fine in the Age of Awesome,1303,0
